;Subject;ProlificNo;Age;Sex;check.RESP;BlockCondition;RESP_LTM;CRESP_LTM;TypeLTM;TypeSTM;RESP1;RESP2;RESP3;RESP4;RESP5;RESP6;CRESP1;CRESP2;CRESP3;CRESP4;nWords
10957;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;pegaz;pegaz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10958;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;pies;pies;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10959;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;mama;mama;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10960;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;nos;nos;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10961;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Related;ciasto;syn;klon;frank;NA;NA;ciasto;syn;klon;frank;4
10962;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Unrelated;ucho;opal;cyklop;NA;NA;NA;ucho;opal;cyklop;sum;3
10963;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Unrelated;cukinia;blues;botki;NA;NA;NA;cukinia;botki;blues;mak;3
10964;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Related;wiolonczela;prostokat;zebra;cynk;NA;NA;wiolonczela;prostokat;zebra;cyna;4
10965;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;blues;blues;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10966;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;ciasto;ciasto;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10967;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;sum;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10968;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;opal;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10969;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;prostokat;prostokat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10970;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;mak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10971;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;wiolonczela;wiolonczela;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10972;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;pies;zebra;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10973;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;cukinia;cukinia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10974;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;ucho;ucho;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10975;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;sandal;botki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10976;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;cynk;cyna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10977;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;frank;frank;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10978;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;cyklop;cyklop;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10979;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;lipa;klon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10980;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;syn;syn;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10981;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Unrelated;harfa;dolar;NA;NA;NA;NA;harfa;dolar;zelazo;buk;2
10982;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Related;elf;losos;brylant;NA;NA;NA;elf;losos;brylant;szpilki;3
10983;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Unrelated;landrynki;kon;wujek;kwadrat;NA;NA;landrynki;kon;wujek;kwadrat;4
10984;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Related;papryka;oko;roza;rap;NA;NA;papryka;oko;roza;rap;4
10985;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;oko;oko;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10986;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;papryka;papryka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10987;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;szpilki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10988;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;dolar;dolar;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10989;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;buk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10990;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;kwadrat;kwadrat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10991;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;sum;losos;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10992;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;rap;rap;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10993;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;roza;roza;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10994;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;kon;kon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10995;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;elf;elf;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10996;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;harfa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10997;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;wujek;wujek;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10998;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;cukierki;landrynki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10999;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;zelazo;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11000;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;brylant;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11001;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Unrelated;baleriny;tulipan;fladra;soul;NA;NA;baleriny;tulipan;fladra;soul;4
11002;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Unrelated;cwntaur;noga;topaz;NA;NA;NA;ziemniak;centaur;noga;topaz;3
11003;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Related;perkusja;tort;wierzba;NA;NA;NA;perkusja;tort;wierzba;trapez;3
11004;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;;;Related;slon;marka;dziadek;NA;NA;NA;slon;marka;dziadek;cynk;3
11005;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;ziemniak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11006;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;dziadek;dziadek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11007;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;trapez;trapez;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11008;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;slon;slon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11009;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;cynk;cynk;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11010;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;marka;marka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11011;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;perkusja;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11012;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;noga;noga;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11013;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;wierzba;wierzba;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11014;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;tulipan;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11015;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;tort;tort;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11016;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;centaur;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11017;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;blues;soul;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11018;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;baleriny;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11019;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;topaz;topaz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11020;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;long;;fladra;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11021;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Related;disco;tenisowki;NA;NA;NA;NA;disco;dlon;tenisowki;onyks;2
11022;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Related;syrena;makrela;burak;NA;NA;NA;syrena;makrela;bratek;burak;3
11023;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Unrelated;pieciakat;rupia;gitara;NA;NA;NA;pieciokat;rupia;tygrys;gitara;3
11024;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;;;Unrelated;ciotka;olow;galaretka;NA;NA;NA;ciotka;olow;galaretka;sosna;3
11025;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;kolano;dlon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11026;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;disco;disco;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11027;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;burak;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11028;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;pieciakat;pieciokat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11029;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;gitara;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11030;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;olow;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11031;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;ciotka;ciotka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11032;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;bratek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11033;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;tygrys;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11034;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;onyks;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11035;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;rupia;rupia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11036;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;brzoza;sosna;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11037;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;tenisowki;tenisowki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11038;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;;galaretka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11039;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;syrena;syrena;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11040;92008;66a6211743bf2623c0a8eb81;39;kobieta;t;short;makrela;makrela;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11041;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Related;harpia;bursztyn;sandaly;pstrag;NA;NA;harpia;bursztyn;sandaly;pstrag;4
11042;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Related;metal;palec;gozdzik;ogorek;NA;NA;metal;palec;gozdzik;ogorek;4
11043;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Unrelated;tata;szesciokat;lody;krowa;NA;NA;tata;szesciokat;lody;krowa;4
11044;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Unrelated;braz;euro;saksofon;swierk;NA;NA;braz;euro;saksofon;swierk;4
11045;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;ogorek;ogorek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11046;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;gozdzik;gozdzik;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11047;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;szesciokat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11048;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;euro;euro;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11049;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;lody;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11050;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;harfa;saksofon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11051;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;pstrag;pstrag;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11052;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;opal;bursztyn;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11053;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;me;braz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11054;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;metal;sandaly;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11055;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;metal;metal;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11056;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;harpia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11057;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;palec;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11058;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;buk;swierk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11059;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;krowa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11060;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;mama;tata;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11061;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Related;swinia;srebro;trabka;wafelki;NA;NA;swinia;srebro;trabka;wafelki;4
11062;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Related;rubin;swierk;x;x;NA;NA;jablon;okrag;zlotowka;szwagier;4
11063;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Unrelated;kozaki;szafir;kolano;dorsz;NA;NA;kozaki;szafir;kolano;dorsz;4
11064;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Unrelated;jednorozec;stozek;country;brokul;NA;NA;jednorozec;storczyk;country;brokul;4
11065;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;swinia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11066;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;zelazo;srebro;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11067;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;brokul;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11068;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;kolano;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11069;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;sandaly;kozaki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11070;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;pstrag;dorsz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11071;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;szafir;szafir;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11072;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;jednorozec;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11073;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;country;country;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11074;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;wafelek;wafelki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11075;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;rupie;zlotowka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11076;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;okrag;okrag;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11077;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;storczyk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11078;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;tata;szwagier;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11079;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;gi;trabka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11080;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;jablon;jablon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11081;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Related;topaz;ziemniak;centaur;noga;NA;NA;topaz;ziemniak;centaur;noga;4
11082;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Related;soul;baleriny;fladra;tulipan;NA;NA;soul;baleriny;fladra;tulipan;4
11083;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Unrelated;dziadek;slon;marka;cynk;NA;NA;dziadek;slon;marka;cynk;4
11084;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Unrelated;wierzba;x;trapez;perkusja;NA;NA;wierzba;tort;trapez;perkusja;4
11085;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;topaz;topaz;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11086;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;baleriny;baleriny;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11087;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;ziemniak;ziemniak;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11088;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;centaur;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11089;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;tort;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11090;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;wi;perkusja;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11091;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;tulipan;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11092;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;fladra;fladra;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11093;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;slon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11094;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;trapez;trapez;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11095;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;noga;noga;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11096;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;wierzba;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11097;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;dziadek;dziadek;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11098;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;marka;marka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11099;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;soul;soul;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11100;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;cyna;cynk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11101;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Related;galaretka;olow;ciotka;sosna;NA;NA;galaretka;olow;ciotka;sosna;4
11102;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Unrelated;tenisowki;dlon;x;onyks;NA;NA;tenisowki;dlon;disco;onyks;4
11103;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Related;tygrys;gitara;x;x;NA;NA;tygrys;gitara;rupia;pieciokat;4
11104;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;;;;Unrelated;x;bratek;burak;syrena;NA;NA;makrela;bratek;burak;syrena;4
11105;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;dlon;dlon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11106;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;okon;makrela;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11107;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;cebula;burak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11108;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;opal;onyks;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11109;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;pieciokat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11110;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;gitara;gitara;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11111;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;slon;tygrys;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11112;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;galaretka;galaretka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11113;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;sosna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11114;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;ciotka;ciotka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11115;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;bratek;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11116;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;disco;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11117;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;rupia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11118;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;olow;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11119;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;syrena;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11120;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;short;x;tenisowki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11121;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Related;blues;botki;mak;cukinia;NA;NA;blues;botki;mak;cukinia;4
11122;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Unrelated;ciasto;syn;frank;klon;NA;NA;ciasto;syn;frank;klon;4
11123;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Unrelated;wiolonczela;cyna;x;x;NA;NA;wiolonczela;cyna;zebra;prostokat;4
11124;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;;;;Related;sum;cyklop;ucho;opal;NA;NA;sum;cyklop;ucho;opal;4
11125;2011;5db0c396ff30f700136bc805;30;mężczyzna;t;long;x;klon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
